trip_id,start_time,end_time,duration_minutes,speed_min,speed_max,speed_avg,voltage_min,voltage_max,voltage_avg,current_min,current_max,current_avg,soc_start,soc_end,soc_min,soc_max,motor_temp_min,motor_temp_max,motor_temp_avg,cell_temp_min,cell_temp_max,cell_temp_avg,distance_km,energy_consumed_kwh
T360,2024-02-03 16:10:00+00:00,2024-02-03 16:59:00+00:00,49,-1.23,98.14,43.51,102.09,366.88,335.69,-37.13,119.47,44.51,92.64,45.29,58.17,46.44,-1.22,88.65,58.35,33.75,41.48,42.14,68.64,3.41
T361,2024-02-03 16:20:00+00:00,2024-02-03 17:57:00+00:00,97,-3.54,83.7,44.71,212.41,372.69,342.69,-45.36,137.82,72.11,43.59,47.87,49.77,64.15,29.27,79.83,62.03,29.87,40.54,39.47,44.74,5.11
T362,2024-02-03 16:30:00+00:00,2024-02-03 19:16:00+00:00,166,-2.14,95.29,56.91,29.68,364.47,349.3,-40.37,145.37,46.41,93.92,32.95,39.28,41.16,-7.23,87.67,66.7,34.84,38.74,47.13,83.58,5.79
T363,2024-02-03 16:40:00+00:00,2024-02-03 17:53:00+00:00,73,-4.36,102.73,43.21,145.6,372.92,334.96,-39.01,130.6,37.36,46.35,40.87,51.42,84.54,25.29,77.81,71.54,35.75,44.42,39.52,102.89,5.97
T364,2024-02-03 16:50:00+00:00,2024-02-03 19:27:00+00:00,157,-4.06,75.53,41.12,327.74,375.18,342.84,-50.25,134.86,52.61,50.71,67.98,47.32,85.59,39.17,89.82,74.53,37.99,42.89,42.27,44.0,5.0
T365,2024-02-03 17:00:00+00:00,2024-02-03 18:08:00+00:00,68,-4.79,98.15,57.6,142.77,379.29,333.22,-45.96,142.8,61.42,53.69,23.54,53.15,69.27,-4.92,75.42,76.6,37.64,44.08,42.91,50.78,4.79
T366,2024-02-03 17:10:00+00:00,2024-02-03 17:51:00+00:00,41,-2.5,85.73,58.82,7.75,373.18,354.89,-42.99,123.93,34.37,47.78,74.59,34.07,89.98,48.2,93.38,63.32,31.65,50.57,44.29,49.57,5.47
T367,2024-02-03 17:20:00+00:00,2024-02-03 18:06:00+00:00,46,-0.31,90.31,57.18,204.09,376.49,351.17,-42.69,139.18,55.57,44.83,76.86,61.84,63.99,56.18,71.34,60.98,37.27,40.15,39.41,55.87,4.5
T368,2024-02-03 17:30:00+00:00,2024-02-03 19:09:00+00:00,99,-2.91,73.93,46.61,119.33,382.64,356.78,-38.8,133.68,42.95,68.09,42.41,41.69,69.11,10.71,92.32,68.91,36.03,56.54,40.71,59.66,4.73
T369,2024-02-03 17:40:00+00:00,2024-02-03 18:19:00+00:00,39,-4.24,99.28,42.73,273.37,365.92,354.14,-50.58,140.63,41.35,73.26,52.73,58.27,93.89,50.27,93.74,75.0,34.3,45.8,45.84,98.84,4.15
T370,2024-02-03 17:50:00+00:00,2024-02-03 18:51:00+00:00,61,-3.79,101.19,54.71,225.02,366.9,332.83,-51.65,108.0,69.33,61.65,29.72,58.35,87.76,37.21,79.06,67.08,29.02,43.82,35.57,72.26,5.04
T371,2024-02-03 18:00:00+00:00,2024-02-03 20:28:00+00:00,148,-3.09,102.56,47.29,130.18,379.3,342.26,-35.12,105.42,64.2,66.07,48.46,49.55,80.89,-4.44,91.79,55.03,30.3,46.34,34.65,25.83,5.31
T372,2024-02-03 18:10:00+00:00,2024-02-03 20:03:00+00:00,113,-4.7,102.07,59.8,96.42,370.89,351.05,-44.2,136.54,38.32,61.17,44.01,67.19,90.24,42.58,91.49,72.67,37.34,45.14,43.8,41.54,5.0
T373,2024-02-03 18:20:00+00:00,2024-02-03 19:15:00+00:00,55,-1.43,79.01,41.03,185.87,369.06,339.86,-51.38,155.03,43.99,71.7,56.77,42.81,81.31,-1.84,81.74,59.83,30.95,49.01,47.31,33.26,6.47
T374,2024-02-03 18:30:00+00:00,2024-02-03 20:50:00+00:00,140,-3.29,79.89,40.36,49.77,367.05,360.12,-43.02,121.82,59.45,60.02,29.63,22.51,93.46,22.0,78.02,59.57,31.37,56.02,44.28,86.88,5.83
T375,2024-02-03 18:40:00+00:00,2024-02-03 19:36:00+00:00,56,-4.91,88.79,40.36,259.82,378.35,357.67,-47.43,142.46,46.51,86.7,62.24,43.5,52.39,26.71,91.33,71.91,32.02,40.86,34.16,70.35,3.1
T376,2024-02-03 18:50:00+00:00,2024-02-03 21:09:00+00:00,139,-2.66,84.96,53.11,3.4,372.24,336.33,-48.35,119.02,62.72,63.4,27.35,38.52,74.79,2.67,78.79,65.11,31.54,53.62,46.22,39.59,4.21
T377,2024-02-03 19:00:00+00:00,2024-02-03 19:20:00+00:00,20,-4.91,96.71,50.44,162.92,382.99,354.24,-50.54,125.67,55.29,75.67,31.06,43.41,44.91,49.1,82.91,69.35,30.52,52.47,37.07,54.13,4.94
T378,2024-02-03 19:10:00+00:00,2024-02-03 20:40:00+00:00,90,-2.16,100.42,45.5,307.87,378.04,336.78,-38.85,98.33,38.66,88.32,58.06,22.38,68.06,25.31,91.66,71.22,34.95,48.02,36.46,45.65,6.17
T379,2024-02-03 19:20:00+00:00,2024-02-03 19:43:00+00:00,23,-3.43,73.62,53.94,337.46,379.41,352.19,-46.66,138.3,59.25,40.95,76.03,40.57,77.02,14.56,89.09,71.03,33.28,45.13,38.0,78.33,3.74
T380,2024-02-03 19:30:00+00:00,2024-02-03 21:05:00+00:00,95,-1.58,78.45,38.91,275.61,370.39,354.29,-44.21,150.34,73.92,74.84,26.82,53.37,79.7,-3.35,74.79,71.17,35.77,49.99,34.88,33.89,6.47
T381,2024-02-03 19:40:00+00:00,2024-02-03 21:18:00+00:00,98,-2.37,92.18,55.85,-0.0,366.04,349.42,-50.44,113.08,51.83,82.49,28.65,62.09,90.32,28.12,89.95,55.64,30.15,40.29,43.06,103.64,5.74
T382,2024-02-03 19:50:00+00:00,2024-02-03 21:36:00+00:00,106,-1.64,100.45,58.38,39.84,375.48,348.27,-45.42,98.84,40.36,92.66,40.63,42.15,89.64,1.61,69.08,57.23,36.92,48.05,40.39,92.45,6.28
T383,2024-02-03 20:00:00+00:00,2024-02-03 21:47:00+00:00,107,-1.77,89.8,48.61,149.85,384.82,328.46,-37.53,110.39,69.86,72.64,40.02,52.86,80.68,3.08,90.01,59.94,30.48,44.5,45.0,40.7,6.27
T384,2024-02-03 20:10:00+00:00,2024-02-03 21:58:00+00:00,108,-3.7,103.57,63.0,17.31,373.99,329.06,-49.24,109.19,69.73,55.33,51.1,27.12,54.21,-0.27,90.9,56.98,34.89,48.67,35.13,98.26,5.3
T385,2024-02-03 20:20:00+00:00,2024-02-03 22:53:00+00:00,153,-3.78,79.28,42.43,299.17,362.14,343.62,-45.52,132.62,66.82,90.55,77.92,51.44,42.6,3.23,91.09,57.04,31.24,56.58,35.33,85.3,5.25
T386,2024-02-03 20:30:00+00:00,2024-02-03 21:45:00+00:00,75,-1.15,73.29,40.54,113.71,378.48,341.64,-51.97,147.93,45.45,55.29,57.03,45.47,62.68,-7.86,79.42,56.4,30.09,41.21,44.6,35.93,4.08
T387,2024-02-03 20:40:00+00:00,2024-02-03 23:13:00+00:00,153,-3.64,94.34,49.03,8.92,383.17,342.25,-46.26,128.64,40.16,51.18,38.22,30.05,42.13,55.17,69.61,59.27,33.08,49.39,46.09,46.12,4.52
T388,2024-02-03 20:50:00+00:00,2024-02-03 23:17:00+00:00,147,-4.3,77.37,51.58,188.01,362.71,341.13,-41.68,147.59,61.65,85.45,63.33,73.47,39.05,20.15,87.54,60.38,30.0,42.5,39.16,102.12,4.64
T389,2024-02-03 21:00:00+00:00,2024-02-03 21:27:00+00:00,27,-2.05,84.4,42.29,4.43,376.73,349.52,-42.28,102.0,62.95,68.73,51.25,36.93,59.12,-8.96,92.33,59.94,31.94,40.81,35.29,90.38,3.37
T390,2024-02-03 21:10:00+00:00,2024-02-03 22:31:00+00:00,81,-1.39,94.62,40.52,261.46,383.89,354.6,-47.84,116.88,67.44,64.84,75.09,25.46,84.79,28.99,68.3,71.8,36.76,51.73,44.71,45.55,3.36
T391,2024-02-03 21:20:00+00:00,2024-02-03 23:32:00+00:00,132,-0.67,107.96,54.61,76.67,376.11,341.05,-51.4,149.05,71.45,60.48,61.56,23.96,43.08,51.43,72.78,62.77,32.9,49.98,39.12,81.95,3.87
T392,2024-02-03 21:30:00+00:00,2024-02-04 00:09:00+00:00,159,-0.04,94.04,60.12,73.9,384.94,340.41,-41.73,110.76,68.04,53.59,25.22,66.52,43.09,57.92,77.32,53.8,30.54,44.95,45.67,38.4,5.61
T393,2024-02-03 21:40:00+00:00,2024-02-03 22:53:00+00:00,73,-2.37,85.31,63.19,50.0,384.43,340.47,-38.58,120.45,40.97,45.39,46.63,54.15,48.82,17.79,68.75,76.76,30.7,57.6,47.38,85.12,5.91
T394,2024-02-03 21:50:00+00:00,2024-02-03 23:16:00+00:00,86,-3.32,108.39,53.83,210.4,376.6,330.24,-44.43,124.19,49.33,84.85,66.21,24.63,38.64,45.76,89.85,57.97,34.57,53.19,39.54,24.55,6.32
T395,2024-02-03 22:00:00+00:00,2024-02-03 22:56:00+00:00,56,-0.07,104.11,57.21,180.04,381.89,331.29,-38.65,148.86,40.66,63.29,60.31,42.69,49.21,43.84,80.42,74.58,36.85,57.03,45.8,54.77,6.05
T396,2024-02-03 22:10:00+00:00,2024-02-04 01:00:00+00:00,170,-1.96,81.03,47.2,2.11,366.93,330.31,-50.16,111.41,50.52,92.54,52.21,55.08,94.21,55.74,92.47,67.24,36.8,47.17,44.75,64.65,4.18
T397,2024-02-03 22:20:00+00:00,2024-02-04 01:06:00+00:00,166,-4.22,87.61,40.59,63.76,364.92,345.61,-48.4,147.82,48.31,69.44,29.6,47.73,74.79,33.63,94.72,53.14,33.29,53.93,36.86,94.29,5.04
T398,2024-02-03 22:30:00+00:00,2024-02-04 00:58:00+00:00,148,-1.78,110.23,47.43,7.62,377.57,336.41,-47.98,155.45,36.77,94.2,23.52,28.42,79.72,33.5,68.15,65.1,31.84,40.37,34.35,81.42,6.49
T399,2024-02-03 22:40:00+00:00,2024-02-03 23:02:00+00:00,22,-2.25,105.92,58.39,283.77,372.3,339.34,-43.72,144.79,48.67,65.74,60.55,72.35,53.04,43.72,69.21,65.19,30.31,43.23,46.62,77.36,3.7
T400,2024-02-03 22:50:00+00:00,2024-02-04 01:44:00+00:00,174,-1.83,101.42,62.12,104.38,367.56,362.35,-36.85,101.51,63.1,56.26,48.07,30.81,74.49,-0.46,87.06,56.08,31.87,43.4,43.38,48.07,6.04
T401,2024-02-03 23:00:00+00:00,2024-02-04 01:14:00+00:00,134,-3.86,90.39,44.94,42.31,383.09,347.28,-37.46,133.91,65.52,53.24,72.83,36.92,79.64,54.19,91.6,76.11,36.29,41.41,43.95,70.61,2.95
T402,2024-02-03 23:10:00+00:00,2024-02-04 01:02:00+00:00,112,-4.25,107.65,58.04,14.5,362.47,332.39,-43.04,131.07,70.04,68.13,52.45,61.81,56.63,0.34,93.57,61.67,30.68,49.11,42.11,103.49,5.97
T403,2024-02-03 23:20:00+00:00,2024-02-04 00:10:00+00:00,50,-0.42,101.39,47.41,182.43,380.74,335.21,-43.66,125.41,65.98,83.48,42.71,25.26,84.06,25.33,80.68,64.31,37.95,53.85,45.92,79.92,3.54
T404,2024-02-03 23:30:00+00:00,2024-02-04 01:31:00+00:00,121,-2.66,81.49,42.95,107.74,370.32,334.55,-43.27,111.3,63.12,67.06,70.9,46.58,56.01,48.67,74.23,56.51,29.57,43.69,45.2,42.78,4.87
T405,2024-02-03 23:40:00+00:00,2024-02-04 00:45:00+00:00,65,-0.4,87.05,62.51,152.31,366.97,344.53,-47.15,109.62,63.06,47.31,32.19,52.43,39.18,17.14,88.7,60.45,36.4,56.42,37.58,99.29,6.25
T406,2024-02-03 23:50:00+00:00,2024-02-04 01:30:00+00:00,100,-0.67,103.23,46.29,40.88,381.09,330.03,-41.71,112.75,51.61,44.57,39.25,22.76,61.61,32.64,74.94,74.93,34.1,55.14,37.14,46.84,4.5
T407,2024-02-04 00:00:00+00:00,2024-02-04 02:12:00+00:00,132,-1.79,109.19,57.95,44.39,384.16,362.4,-40.28,152.75,72.63,68.98,58.26,46.48,38.77,12.26,93.27,58.23,35.73,49.65,38.32,64.65,6.19
T408,2024-02-04 00:10:00+00:00,2024-02-04 02:29:00+00:00,139,-3.63,95.5,63.11,225.53,367.6,359.92,-47.2,109.69,65.09,38.82,48.41,43.74,85.03,43.48,75.45,75.15,30.78,55.07,38.02,80.61,5.16
T409,2024-02-04 00:20:00+00:00,2024-02-04 00:57:00+00:00,37,-4.23,72.77,59.96,44.9,370.51,341.32,-51.41,123.91,73.58,80.8,22.57,74.95,66.46,36.48,78.0,55.96,34.94,51.56,35.52,95.95,2.91
T410,2024-02-04 00:30:00+00:00,2024-02-04 03:24:00+00:00,174,-4.58,72.69,61.63,42.77,384.83,347.9,-49.17,142.18,47.28,74.5,64.78,68.15,92.37,11.05,73.1,68.1,36.96,43.37,38.16,62.56,3.61
T411,2024-02-04 00:40:00+00:00,2024-02-04 01:51:00+00:00,71,-1.07,113.59,54.3,52.93,378.32,352.62,-51.36,112.08,50.07,92.73,42.1,52.81,71.89,39.78,70.86,66.76,28.89,49.4,34.39,53.46,4.22
T412,2024-02-04 00:50:00+00:00,2024-02-04 01:38:00+00:00,48,-1.34,79.86,47.76,198.34,374.15,337.16,-35.33,105.78,42.84,56.57,26.06,39.64,48.25,23.84,73.53,68.97,34.36,43.54,44.34,104.01,2.86
T413,2024-02-04 01:00:00+00:00,2024-02-04 02:25:00+00:00,85,-0.76,114.12,50.36,280.36,372.9,333.4,-46.29,132.32,62.23,63.48,27.44,55.44,42.67,54.07,74.6,67.24,34.16,50.05,43.55,103.78,3.46
T414,2024-02-04 01:10:00+00:00,2024-02-04 03:20:00+00:00,130,-3.65,99.16,55.59,169.18,376.97,350.0,-37.97,152.81,47.7,47.68,63.79,39.94,90.26,-4.92,68.84,68.69,36.63,55.32,38.99,29.31,2.94
T415,2024-02-04 01:20:00+00:00,2024-02-04 01:53:00+00:00,33,-0.36,114.34,62.72,198.39,365.48,357.0,-47.42,143.04,65.93,84.99,22.28,22.48,44.93,40.68,94.22,60.06,32.72,39.58,40.65,68.8,2.8
T416,2024-02-04 01:30:00+00:00,2024-02-04 03:38:00+00:00,128,-0.53,78.63,52.53,189.29,378.45,361.72,-38.97,142.13,43.0,78.39,63.65,38.28,94.72,41.45,81.27,73.36,33.25,53.56,43.26,46.2,3.22
T417,2024-02-04 01:40:00+00:00,2024-02-04 02:03:00+00:00,23,-4.06,75.3,51.86,159.73,381.64,350.57,-51.5,148.72,52.4,92.4,44.93,61.3,55.16,34.07,88.92,75.15,34.95,43.75,40.04,98.76,5.87
T418,2024-02-04 01:50:00+00:00,2024-02-04 03:21:00+00:00,91,-0.75,108.18,47.13,153.16,377.3,338.98,-44.94,145.09,69.58,59.41,70.77,57.82,59.47,29.66,72.28,56.69,29.98,51.68,37.02,72.92,5.74
T419,2024-02-04 02:00:00+00:00,2024-02-04 03:30:00+00:00,90,-4.45,73.01,52.97,75.73,383.27,348.27,-38.16,142.99,39.1,57.37,48.89,28.1,57.85,30.94,76.24,68.81,29.14,42.16,43.73,62.83,5.41
T420,2024-02-04 02:10:00+00:00,2024-02-04 03:56:00+00:00,106,-1.69,80.02,60.61,28.33,371.6,345.98,-44.92,123.3,71.79,40.3,44.2,49.47,65.91,10.03,72.96,76.37,34.21,40.23,44.16,75.57,4.8
T421,2024-02-04 02:20:00+00:00,2024-02-04 03:20:00+00:00,60,-1.7,84.81,59.85,39.12,374.96,328.59,-43.11,112.99,39.57,63.98,66.34,24.54,48.04,23.73,84.5,69.7,34.68,49.57,39.52,85.58,6.59
T422,2024-02-04 02:30:00+00:00,2024-02-04 04:54:00+00:00,144,-4.61,78.57,43.46,285.77,382.4,335.24,-39.08,142.9,59.68,55.25,57.43,68.25,71.23,8.82,83.11,69.79,29.81,41.68,42.86,53.71,3.15
T423,2024-02-04 02:40:00+00:00,2024-02-04 03:41:00+00:00,61,-1.91,100.42,54.07,210.27,375.52,350.11,-41.09,110.55,57.65,74.4,53.62,32.17,41.56,47.98,92.99,56.18,31.74,40.39,45.86,71.02,4.31
T424,2024-02-04 02:50:00+00:00,2024-02-04 05:20:00+00:00,150,-1.55,79.83,41.46,151.51,370.84,345.52,-41.0,141.16,47.73,48.84,65.16,71.28,91.11,33.65,69.82,54.46,33.91,48.1,45.56,79.61,3.21
T425,2024-02-04 03:00:00+00:00,2024-02-04 04:14:00+00:00,74,-2.6,74.56,54.48,206.05,377.21,359.73,-49.49,101.04,60.86,52.83,62.45,37.29,94.25,13.77,78.83,55.23,29.31,48.82,35.48,93.7,3.71
T426,2024-02-04 03:10:00+00:00,2024-02-04 05:43:00+00:00,153,-2.21,86.63,52.76,109.33,379.09,343.45,-49.58,147.23,72.03,40.19,71.87,67.29,45.51,42.41,86.38,54.44,35.46,44.83,33.71,47.57,3.06
T427,2024-02-04 03:20:00+00:00,2024-02-04 04:41:00+00:00,81,-0.18,114.47,61.95,198.46,384.32,348.54,-45.62,98.63,70.1,76.97,37.12,53.76,67.1,21.14,75.89,74.45,28.38,51.25,40.23,98.65,3.64
T428,2024-02-04 03:30:00+00:00,2024-02-04 04:06:00+00:00,36,-0.19,73.95,56.03,81.22,381.44,352.77,-45.98,150.01,42.72,52.04,74.12,47.34,78.21,24.93,74.08,68.05,37.51,56.33,42.92,37.36,6.71
T429,2024-02-04 03:40:00+00:00,2024-02-04 06:18:00+00:00,158,-0.91,90.87,60.91,282.75,362.33,345.13,-42.84,135.67,57.49,52.29,32.4,45.73,89.32,51.1,92.34,70.45,28.27,57.74,46.14,77.18,4.05
T430,2024-02-04 03:50:00+00:00,2024-02-04 05:58:00+00:00,128,-4.74,78.83,62.2,277.49,383.07,334.59,-39.66,146.55,64.43,73.3,67.64,77.23,89.81,55.02,79.43,54.77,37.9,43.75,45.26,90.61,5.24
T431,2024-02-04 04:00:00+00:00,2024-02-04 05:57:00+00:00,117,-1.53,109.72,45.03,203.66,368.55,339.67,-45.46,107.5,64.99,43.0,27.44,70.3,57.65,-2.29,76.3,63.27,31.6,43.61,43.67,37.86,6.35
T432,2024-02-04 04:10:00+00:00,2024-02-04 06:05:00+00:00,115,-4.7,94.16,46.2,311.29,371.63,338.63,-36.17,142.0,39.13,41.7,35.02,69.48,76.44,49.29,89.21,73.22,30.43,42.15,46.84,26.91,3.1
T433,2024-02-04 04:20:00+00:00,2024-02-04 06:40:00+00:00,140,-2.14,108.81,60.3,79.47,370.79,358.66,-49.6,127.49,47.7,82.28,76.9,67.63,40.65,50.94,71.82,70.85,34.16,45.37,41.89,83.33,6.25
T434,2024-02-04 04:30:00+00:00,2024-02-04 05:10:00+00:00,40,-4.24,94.11,62.3,84.35,381.4,360.47,-47.2,141.14,41.0,66.82,58.33,65.4,91.26,-1.18,71.68,73.02,34.31,55.74,40.63,38.63,4.14
T435,2024-02-04 04:40:00+00:00,2024-02-04 07:20:00+00:00,160,-4.37,81.65,62.27,314.41,362.1,355.53,-41.96,143.61,73.16,51.96,33.5,25.02,48.83,-3.91,92.25,64.01,32.7,56.21,44.79,50.0,5.75
T436,2024-02-04 04:50:00+00:00,2024-02-04 06:59:00+00:00,129,-1.96,96.17,43.29,310.59,370.73,357.58,-40.07,103.82,37.11,77.09,72.26,53.02,74.47,7.64,68.1,74.09,36.02,40.32,35.08,90.27,5.34
T437,2024-02-04 05:00:00+00:00,2024-02-04 05:45:00+00:00,45,-4.27,96.61,44.71,255.24,370.75,335.05,-38.85,132.14,42.12,89.23,25.19,35.27,42.94,-0.55,75.63,53.93,30.92,48.15,35.43,84.18,3.72
T438,2024-02-04 05:10:00+00:00,2024-02-04 06:04:00+00:00,54,-4.63,106.06,52.01,327.48,373.61,360.44,-44.26,116.55,57.68,65.46,68.99,44.14,43.57,1.35,81.96,75.35,35.02,55.02,44.13,67.16,4.73
T439,2024-02-04 05:20:00+00:00,2024-02-04 07:25:00+00:00,125,-1.73,88.98,42.21,136.08,367.75,346.56,-45.09,110.19,41.31,57.65,32.98,39.89,52.66,-6.8,71.11,67.81,37.99,41.88,42.7,78.67,5.21
T440,2024-02-04 05:30:00+00:00,2024-02-04 06:54:00+00:00,84,-1.08,107.73,55.11,184.0,376.7,352.96,-46.46,137.2,38.9,90.17,32.67,61.68,63.58,17.46,82.89,71.44,30.24,51.4,41.11,61.47,5.4
T441,2024-02-04 05:40:00+00:00,2024-02-04 07:26:00+00:00,106,-3.88,110.25,59.67,51.31,372.13,348.26,-43.69,156.68,53.48,60.54,75.81,40.35,68.96,20.12,79.87,63.05,32.69,54.69,44.79,76.64,3.62
T442,2024-02-04 05:50:00+00:00,2024-02-04 06:21:00+00:00,31,-4.14,110.12,46.13,11.11,380.23,342.03,-38.71,143.71,51.95,51.96,76.2,28.26,41.0,19.05,73.84,61.85,30.61,41.46,41.57,90.68,2.99
T443,2024-02-04 06:00:00+00:00,2024-02-04 07:51:00+00:00,111,-0.19,79.0,39.38,115.56,362.77,333.68,-51.95,141.84,55.01,70.31,66.2,35.17,66.52,21.31,82.21,67.07,36.63,45.54,45.58,75.52,5.42
T444,2024-02-04 06:10:00+00:00,2024-02-04 07:02:00+00:00,52,-3.82,83.01,62.63,123.48,366.76,362.35,-43.31,126.11,40.63,58.39,25.08,47.72,84.75,43.01,71.07,65.0,37.39,54.62,40.37,59.45,6.09
T445,2024-02-04 06:20:00+00:00,2024-02-04 07:25:00+00:00,65,-4.02,74.3,53.85,285.66,365.28,349.05,-46.28,144.45,52.54,89.95,36.54,58.13,43.71,11.63,88.77,54.77,33.51,39.15,33.93,43.88,4.36
T446,2024-02-04 06:30:00+00:00,2024-02-04 09:17:00+00:00,167,-0.93,75.03,38.67,19.21,368.25,337.83,-42.54,121.65,47.73,88.16,30.69,27.38,58.12,23.46,70.48,73.76,32.82,54.04,36.88,67.28,4.18
T447,2024-02-04 06:40:00+00:00,2024-02-04 08:38:00+00:00,118,-2.58,92.42,52.29,141.75,382.43,329.06,-48.75,128.47,74.83,58.49,27.48,33.11,50.88,26.5,69.9,63.33,28.28,52.19,35.49,69.7,2.81
T448,2024-02-04 06:50:00+00:00,2024-02-04 09:08:00+00:00,138,-0.5,77.59,60.7,174.25,365.89,343.17,-51.41,138.91,56.35,65.29,35.57,60.76,64.38,53.87,78.14,69.63,31.25,39.46,39.44,65.52,6.34
T449,2024-02-04 07:00:00+00:00,2024-02-04 08:37:00+00:00,97,-2.13,107.75,45.36,238.17,382.3,345.24,-40.87,127.82,59.58,38.56,35.83,36.18,69.78,13.48,72.41,75.62,36.56,38.79,34.37,38.71,4.35
T450,2024-02-04 07:10:00+00:00,2024-02-04 08:18:00+00:00,68,-3.18,100.59,56.64,15.24,366.52,335.6,-37.14,153.73,57.07,43.33,41.4,33.79,73.61,43.94,78.76,63.92,33.18,56.88,44.26,88.09,5.66
T451,2024-02-04 07:20:00+00:00,2024-02-04 08:47:00+00:00,87,-3.01,79.57,57.36,302.0,362.28,343.86,-40.21,112.45,61.85,92.47,42.38,48.63,40.58,0.17,88.65,66.09,33.74,50.64,47.05,55.17,6.51
T452,2024-02-04 07:30:00+00:00,2024-02-04 08:17:00+00:00,47,-1.31,88.68,53.05,101.23,365.42,338.41,-44.5,138.83,63.11,64.25,30.44,75.6,71.2,-5.91,85.3,56.16,35.86,55.41,45.41,37.41,3.13
T453,2024-02-04 07:40:00+00:00,2024-02-04 10:00:00+00:00,140,-0.72,78.28,45.37,55.38,378.27,356.58,-39.82,104.94,44.27,53.97,44.12,66.89,43.82,12.02,91.22,60.79,36.67,50.45,46.18,70.22,4.87
T454,2024-02-04 07:50:00+00:00,2024-02-04 09:27:00+00:00,97,-3.97,76.82,46.44,49.08,369.8,345.57,-46.9,113.82,45.87,69.33,49.15,28.88,94.96,22.95,91.23,60.17,37.22,44.93,45.65,48.57,3.34
T455,2024-02-04 08:00:00+00:00,2024-02-04 08:23:00+00:00,23,-3.99,101.8,56.56,130.98,367.87,350.42,-36.34,121.66,50.03,50.99,72.53,52.01,82.66,15.95,82.05,59.72,34.0,38.58,40.13,99.67,3.26
T456,2024-02-04 08:10:00+00:00,2024-02-04 09:55:00+00:00,105,-4.22,75.04,43.16,189.39,384.6,350.85,-50.9,149.93,59.11,61.45,77.6,64.93,54.21,47.49,86.39,62.4,28.37,45.51,35.33,26.59,3.45
T457,2024-02-04 08:20:00+00:00,2024-02-04 08:48:00+00:00,28,-0.97,79.37,50.74,213.93,373.19,343.24,-42.44,155.65,49.7,66.25,26.16,51.73,83.7,55.38,87.89,68.99,35.78,45.83,44.74,58.74,4.34
T458,2024-02-04 08:30:00+00:00,2024-02-04 08:55:00+00:00,25,-4.97,100.15,61.96,303.55,366.38,352.15,-50.1,119.26,38.74,88.41,60.11,36.11,51.12,-1.32,86.63,72.25,29.86,49.3,43.06,77.23,5.4
T459,2024-02-04 08:40:00+00:00,2024-02-04 09:11:00+00:00,31,-4.25,72.07,46.67,214.35,383.51,334.42,-39.35,109.6,45.99,50.93,65.26,31.51,90.17,4.5,86.26,66.32,36.95,47.7,45.86,95.12,6.39
T460,2024-02-04 08:50:00+00:00,2024-02-04 09:11:00+00:00,21,-2.33,79.27,41.96,292.1,381.79,362.45,-41.1,140.53,45.65,90.32,71.95,39.58,54.09,49.04,90.15,65.67,30.05,56.62,34.08,74.84,3.68
T461,2024-02-04 09:00:00+00:00,2024-02-04 11:17:00+00:00,137,-4.19,97.33,58.05,113.51,362.7,331.95,-37.44,146.61,63.8,38.43,71.57,72.8,88.69,6.45,73.7,73.44,37.08,50.39,35.96,60.08,4.73
T462,2024-02-04 09:10:00+00:00,2024-02-04 11:31:00+00:00,141,-0.77,102.67,54.88,139.6,367.29,358.57,-36.7,125.59,54.79,44.3,67.39,53.94,85.12,39.66,91.86,57.11,29.38,53.5,43.31,49.12,5.56
T463,2024-02-04 09:20:00+00:00,2024-02-04 12:06:00+00:00,166,-4.85,108.75,61.42,10.72,369.62,336.25,-40.93,112.36,47.43,50.45,24.14,47.06,93.04,9.16,82.56,55.54,33.06,44.77,33.89,60.74,2.89
T464,2024-02-04 09:30:00+00:00,2024-02-04 11:50:00+00:00,140,-4.41,91.1,58.24,82.84,371.72,335.69,-40.53,141.58,36.86,73.25,74.17,24.2,38.1,4.14,87.24,73.84,31.85,52.14,43.41,48.63,5.32
T465,2024-02-04 09:40:00+00:00,2024-02-04 10:53:00+00:00,73,-4.54,84.35,42.05,79.06,363.72,354.01,-48.73,157.92,74.15,52.44,52.89,73.83,39.5,36.16,70.23,60.01,31.84,46.57,36.14,32.95,3.17
T466,2024-02-04 09:50:00+00:00,2024-02-04 11:05:00+00:00,75,-1.3,112.84,44.37,238.78,381.77,339.05,-46.82,153.5,55.72,77.17,51.04,41.69,51.78,3.46,91.05,53.13,30.38,42.77,33.93,29.39,3.95
T467,2024-02-04 10:00:00+00:00,2024-02-04 12:06:00+00:00,126,-1.71,97.07,55.9,268.04,375.99,343.85,-48.9,111.65,71.07,61.4,62.4,67.6,60.25,-5.73,73.65,65.9,28.24,54.51,46.51,53.55,4.98
T468,2024-02-04 10:10:00+00:00,2024-02-04 12:07:00+00:00,117,-1.4,95.21,52.44,144.64,373.3,332.3,-45.29,129.53,59.16,80.0,23.44,73.7,73.73,28.19,72.43,60.59,33.66,40.31,43.87,27.79,6.43
T469,2024-02-04 10:20:00+00:00,2024-02-04 12:01:00+00:00,101,-4.93,95.8,53.16,326.83,377.65,338.48,-35.84,117.65,62.72,75.6,47.84,41.32,68.6,19.37,81.38,57.45,36.47,54.1,37.17,81.45,6.52
